Patch;Eclairage;L;a;b
Patch 160;FR2;47.47370930825397;29.93201430205189;-13.147588923897867
Patch 160;FR3;46.04242409606301;32.9852213367815;-18.357779670895404
Patch 160;G1;31.513510782168844;4.757056797794313;-11.63122275403512
Patch 160;G2;30.673251645083823;9.131869997064113;-9.988644522371315
Patch 160;L;37.49741796477014;30.79594837131469;-10.63473878431983
Patch 160;OR;53.12660770520347;1.2880300362646535;-3.1415612422838413
Patch 160;PC_A;45.35475737516768;15.496428627619851;-13.994634995264876
Patch 160;R1;54.080375924297286;0.8131429494981357;-5.096549159186403
Patch 160;R2;55.42483740472733;0.502229218756034;-3.1916697526652937
Patch 160;RB1;57.28002486905564;14.338124101490324;-5.538279028182913
Patch 160;RB2;53.023541654827966;19.421335597629096;-7.2791085322412075
Patch 160;V1;49.87437736280788;50.58819298910505;-20.68655367246006
Patch 160;V2;57.45802622186501;25.554529830289717;-10.344395295786013
Patch 161;B1;55.14896407302838;31.89495409772636;-11.769779351212328
Patch 161;B2;51.14521102646458;36.75836999474441;-13.601126271859275
Patch 161;C;42.82555107374911;14.423642211548293;-16.054995193478593
Patch 161;DR1;50.941518281778386;0.6174101062790815;-25.99390264398098
Patch 161;DR2;50.27048843590576;2.016743804217791;-25.33038180250906
Patch 161;FR1;49.72153728860151;4.1111479936560835;-25.29227311120781
Patch 161;FR2;45.69438952651481;21.343045647225058;-32.23698213437227
Patch 161;FR3;44.77144695992202;24.300813352709284;-36.3152432773554
Patch 161;G1;38.20993009762531;-3.503492046185497;-14.46268246135254
Patch 161;G2;36.57176937216117;0.7019679177972804;-13.46358741370598
Patch 161;L;39.309440544487714;15.945382416334503;-21.40788173031637
Patch 161;OR;47.68031931544039;0.6130014308780574;-19.642855181375364
Patch 161;PC_A;43.36282333187862;9.40873644438095;-32.15685534649022
Patch 161;R1;48.264461647039624;0.4667431396301325;-26.651572389039547
Patch 161;R2;49.53696685974421;0.4369856275073247;-28.214890089669066
Patch 161;RB1;66.68804070641926;14.885330852707767;-5.8135855647960755
Patch 161;RB2;62.50805532368457;20.453343380916422;-7.758589973146313
Patch 161;V1;56.30663869309588;55.04188747663113;-22.72247955412876
Patch 161;V2;65.43109831474122;27.91973416735194;-11.394294042431262
Patch 162;B1;31.905121655193433;-25.15816432030399;10.180251702364417
Patch 162;B2;34.74255527313674;-29.36142555824983;12.074341602316219
Patch 162;C;40.39738741344658;-5.413220596296675;10.736600468628854
Patch 162;DR1;63.55567250069397;0.5054851796832405;64.99116398971755
Patch 162;DR2;63.07978631819218;2.39943385905661;63.26948368669966
Patch 162;FR1;62.31805878867601;5.1318238968572345;61.100336479169
Patch 162;FR2;55.267803332319346;22.726432255214867;48.86562836034025
Patch 162;FR3;54.02759103449914;23.805747224948824;46.996132542837955
Patch 162;G1;42.11295755496178;5.362170195122751;6.115882438332676
Patch 162;G2;42.4691593110953;7.115049208971991;4.781501355478035
Patch 162;L;47.941408713440964;27.081663783655564;18.51795399952152
Patch 162;OR;62.07272363997663;1.009786754266273;27.403293210457512
Patch 162;PC_A;55.083366698320944;13.873656640695398;39.40027874405829
Patch 162;R1;62.62083575679584;0.5669838394767868;41.6325680482385
Patch 162;R2;63.16446636454491;0.26476964425997673;57.19581811914617
Patch 162;RB1;26.914492908103462;-10.71299018766625;4.5922470324401115
Patch 162;RB2;27.83978196720915;-13.533078301377344;5.757693216146354
Patch 162;V1;37.6283985929467;-52.10126410095306;22.936701274199812
Patch 162;V2;31.70222229035258;-30.30643322378551;12.904549333516435
Patch 163;B1;39.10602294748054;-1.7407471963634125;0.8507673846441133
Patch 163;B2;39.334942310567;-2.2640506209293534;0.9692612650411658
Patch 163;C;39.11676281991499;0.7390354477032623;-0.9182893765726674
Patch 163;DR1;62.354204914814076;0.6143827066946161;39.60703994202491
Patch 163;DR2;61.72520182403275;2.686428129737628;38.62939882731047
Patch 163;FR1;60.858537540171966;5.696245645392284;37.058366083389984
Patch 163;FR2;53.18682836438563;26.43665330160455;23.99383313933009
Patch 163;FR3;51.803570450484074;28.148437117711588;20.968101768958615
Patch 163;G1;38.15502914858229;4.563900186883268;-2.109741671792409
Patch 163;G2;37.88702976619919;8.410739954379492;-1.6217278994210549
Patch 163;L;44.406563611294544;30.334710572232193;8.584640432587342
Patch 163;OR;60.088426141269366;1.2004267313430739;18.513632582392226
Patch 163;PC_A;52.326423390088266;15.35578710379787;20.638742925104424
Patch 163;R1;60.83296049248294;0.7032130888658394;26.62944206380169
Patch 163;R2;61.681356571374096;0.36144379677593985;35.21276778865513
Patch 163;RB1;39.70289551579324;0.8767211630308913;-0.20848673732472012
Patch 163;RB2;39.09900500304723;0.4773891383716977;0.020709450054956502
Patch 163;V1;41.52819450698064;-1.77121446089476;1.2037963606716495
Patch 163;V2;41.16841196631139;-0.4472146436545754;0.37603620505815005
Patch 164;B1;53.02172894746322;18.784783841604145;-6.946837198325206
Patch 164;B2;50.72955430992063;21.365389789670896;-8.04718867798011
Patch 164;C;45.420786663107116;6.810662378973653;-10.623909143499155
Patch 164;DR1;59.79379685744699;0.6431808143984585;0.28262584234988175
Patch 164;DR2;59.04534514557213;2.3656795454434776;0.1184051350529014
Patch 164;FR1;58.29519590590755;4.914170832832077;-0.5958539937326979
Patch 164;FR2;52.54091034674836;23.989277756739813;-10.425987655905411
Patch 164;FR3;51.38612314942493;26.297817117879763;-14.138671501661904
Patch 164;G1;41.890513861670655;-1.4980441673385636;-10.316251530485655
Patch 164;G2;40.622026770486016;3.306441404013649;-9.396227026127013
Patch 164;L;44.90115054373646;22.389834132580166;-9.70919120042506
Patch 164;OR;56.718005661541355;0.8981032907592335;-2.453510386443547
Patch 164;PC_A;50.71563009459281;12.375282513590435;-10.880225416917755
Patch 164;R1;57.40949230316369;0.5950701741764819;-3.917396779523097
Patch 164;R2;58.60215598593234;0.43418938325145984;-2.3902247055668457
Patch 164;RB1;60.00965098668567;9.928725178853737;-3.857028160250997
Patch 164;RB2;57.342281671430726;12.871812299572017;-4.854681893124102
Patch 164;V1;53.771062750384544;36.64310912420632;-15.036576091327403
Patch 164;V2;59.49378996509968;19.361565388729794;-7.857878143554209
Patch 165;B1;62.01722876416595;24.582304803717648;-9.169844751397637
Patch 165;B2;58.96320704165677;28.238415565386532;-10.695825219559719
Patch 165;C;52.10571688813978;7.552756782450931;-13.538250179667543
Patch 165;DR1;57.85185955278851;0.5613487702206266;-21.30912151802451
Patch 165;DR2;57.22350616095373;1.792890198594188;-20.96054277602144
Patch 165;FR1;56.71675883592569;3.62337342453406;-21.001794121523275
Patch 165;FR2;53.14359493996976;18.444931479951187;-27.1411937642277
Patch 165;FR3;52.30164514096981;20.83702235653989;-30.42180547128137
Patch 165;G1;47.73165400585378;-6.595680766776302;-13.032278393526585
Patch 165;G2;45.920791183225624;-2.112105166635403;-12.444392842826947
Patch 165;L;47.63537806166701;12.534053865082884;-18.859289577748896
Patch 165;OR;54.82637920944468;0.5497830174026608;-15.876635316003206
Patch 165;PC_A;50.83022302222436;8.664556766804775;-27.112711404645175
Patch 165;R1;55.351020526683854;0.42085369540484363;-21.765983201421957
Patch 165;R2;56.53380230900801;0.40224515826925433;-23.1728920984809
Patch 165;RB1;70.64626650092612;11.97500812976754;-4.701124754095809
Patch 165;RB2;67.53402308493118;16.01802346199399;-6.1122453927805465
Patch 165;V1;61.25311567173662;45.124319138113435;-18.697021574184735
Patch 165;V2;69.05344478062045;23.909247041566882;-9.778943006196483
Patch 166;B1;42.85477302163519;-62.40461006969039;25.314180617043814
Patch 166;B2;49.32573318776973;-72.27726173563914;30.40875348886288
Patch 166;C;63.30711373447636;-17.138687165998313;28.02548802549545
Patch 166;DR1;68.94782396860654;0.13317108758709173;69.43054760121832
Patch 166;DR2;68.75923781247815;0.20131747394813715;66.47908435678731
Patch 166;FR1;68.65007633319699;0.43182966495536323;63.96250087416643
Patch 166;FR2;68.10420746401273;0.14634463694812583;61.923713920343616
Patch 166;FR3;67.88295262538048;-0.7443877155512424;62.435429088148474
Patch 166;G1;68.31663233527165;-0.8777356360386013;16.048612930758477
Patch 166;G2;69.03061148473635;-3.171769931862356;11.208897564773213
Patch 166;L;67.79007618250779;-2.2069161358477807;18.924391208966163
Patch 166;OR;67.40069563394435;0.007075391275590537;27.339311592474225
Patch 166;PC_A;67.16210729937697;0.5539067114530005;43.00802191723054
Patch 166;R1;67.57994564049423;0.07776594021996486;43.049851423439065
Patch 166;R2;68.18011861521587;0.15987470775652435;59.63784975612082
Patch 166;RB1;31.377645495642327;-27.100548408105276;11.377708723356816
Patch 166;RB2;33.46843169972351;-33.50369278423423;13.975472382673804
Patch 166;V1;53.052688994555865;-113.62274408056264;49.22481978723003
Patch 166;V2;41.66605904607515;-70.64151216287497;29.682119015866892
Patch 167;B1;50.654891979916385;-45.463480974063025;17.568041585417582
Patch 167;B2;55.6659935562344;-54.63042184234368;20.980129655665138
Patch 167;C;65.0263347538911;-23.513986256195718;16.940194208971615
Patch 167;DR1;68.10700783283687;0.2516461315575369;48.360114778356014
Patch 167;DR2;67.70392300686008;0.5420909966874499;45.59490206051963
Patch 167;FR1;67.46482650601605;1.0563822885383822;43.577686579177644
Patch 167;FR2;66.29247969814118;3.5955243999336584;41.30652931668
Patch 167;FR3;65.87705687070131;3.2634962476457696;41.081409697146285
Patch 167;G1;66.79955906375143;-8.426449536198977;7.173904929211283
Patch 167;G2;66.1658547886643;-7.053823854357988;3.598946425976446
Patch 167;L;64.76474111008294;-0.8053178287246721;8.531599483089769
Patch 167;OR;65.95496328899789;0.13599410109688126;20.574831456688703
Patch 167;PC_A;64.52478162413738;3.115975775849378;30.20186077297322
Patch 167;R1;66.21749172550827;0.16383798250030335;31.546856685525213
Patch 167;R2;67.06929798299579;0.24444937676504352;42.082127242417776
Patch 167;RB1;41.08985432968279;-14.768472183830678;6.101783758575696
Patch 167;RB2;43.068924988036855;-21.537125778454012;8.72314725831872
Patch 167;V1;54.74589476181275;-69.96431284257821;29.55738942795003
Patch 167;V2;46.79851834510872;-38.2612897757171;15.889102214110007
Patch 168;B1;66.07772014030336;-8.27375109543549;2.999676260541273
Patch 168;B2;67.1531007279172;-11.436534915680252;3.7720012189143226
Patch 168;C;68.14661479053176;-13.601103401740255;0.6312606709348856
Patch 168;DR1;67.36497207903611;0.2993795473584804;4.931615451361537
Patch 168;DR2;66.97349615300985;0.6499793019618116;3.952662369394755
Patch 168;FR1;66.76534817698287;1.2148100545872342;3.430361148473793
Patch 168;FR2;65.6687151326684;5.62693653466062;1.6465966205089
Patch 168;FR3;65.24378515283922;6.079092561514122;0.6194442981734882
Patch 168;G1;66.41474382614601;-11.116734094279712;-3.622808828027435
Patch 168;G2;64.89829852549013;-7.783363086809214;-4.990283509181248
Patch 168;L;63.63914675115775;-0.5375614542235119;-6.411436248843261
Patch 168;OR;65.02724018541792;0.18542794703757526;0.5561732598578395
Patch 168;PC_A;63.42686139289458;3.5373614473286352;-1.5212700461447737
Patch 168;R1;65.33618082935874;0.20114126218967465;1.0684257573255973
Patch 168;R2;66.25740015025966;0.271826229086336;2.628390382211876
Patch 168;RB1;64.66681077746189;0.29814629752794586;-0.10138536268071707
Patch 168;RB2;64.66986638803981;-1.5143014810957145;0.613969414088178
Patch 168;V1;64.40595655683138;-5.501328598002953;2.1517427579828885
Patch 168;V2;64.78236028764105;0.3364539616949602;-0.1555201962519126
Patch 169;B1;78.13097293912547;13.85288815063812;-5.3219298048635455
Patch 169;B2;76.43162535241834;15.676128353912244;-6.2901042640735705
Patch 169;C;72.14733504794212;-1.570245449642127;-8.825751859516107
Patch 169;DR1;68.78441333142848;0.3175175739815739;-23.643998655065012
Patch 169;DR2;68.44877554003102;0.6667277108654557;-23.396285302054597
Patch 169;FR1;68.30731661103533;1.1991610820811238;-23.0212567250919
Patch 169;FR2;67.58498844787513;6.751734971697343;-24.246528854792636
Patch 169;FR3;67.2024370852065;8.05055356910106;-25.8084354283898
Patch 169;G1;68.78969614966474;-11.374744729971631;-9.579997102459314
Patch 169;G2;66.93735974660306;-8.142609701224657;-9.951862967568026
Patch 169;L;65.51396329376618;-1.2379788986967566;-17.213674508516874
Patch 169;OR;66.46973401982993;0.1761852939552444;-16.276957272315684
Patch 169;PC_A;65.0221829076062;3.2992630342440488;-24.9755333510985
Patch 169;R1;66.77319073951257;0.19881793379955548;-22.127973447606596
Patch 169;R2;67.68283860411942;0.27298177165863136;-24.57608078207858
Patch 169;RB1;82.70237960432456;7.531675495937973;-3.0054421378966634
Patch 169;RB2;81.0671907684685;9.496242922888365;-3.6929518557202723
Patch 169;V1;74.8059340190687;26.006511412103695;-11.001404072043265
Patch 169;V2;80.64767714278062;16.530787118244294;-6.829824454154698
Patch 170;B1;51.94992558022847;-80.88487943650247;32.3636764910769
Patch 170;B2;60.06907875153216;-93.21952325223081;38.475139206914356
Patch 170;C;77.20169560045193;-27.650641049630554;34.07887189130812
Patch 170;DR1;70.11311747595295;-0.15572856884782382;62.57227885952169
Patch 170;DR2;70.18816199706868;-1.5439988373209812;59.036228714233516
Patch 170;FR1;70.60212097325211;-3.3325104225602753;56.65683219450665
Patch 170;FR2;74.32451450533003;-15.71054850009157;61.57901939688012
Patch 170;FR3;74.6296624978144;-17.360940932819922;63.272145706905945
Patch 170;G1;82.83355197970802;-9.13386414830547;18.132403630108463
Patch 170;G2;83.00037828992853;-12.195086431376511;11.295769928397291
Patch 170;L;77.65887187818356;-21.012377885681722;14.352944436067737
Patch 170;OR;68.36235174868482;-0.49379657128839627;24.29413507258733
Patch 170;PC_A;71.74072567899665;-6.929044299387954;39.165557337587686
Patch 170;R1;68.39257109571791;-0.1693893400367963;38.98516925013198
Patch 170;R2;69.07994055722259;0.08724506523316577;53.186404480313655
Patch 170;RB1;36.808225725301085;-33.4557078584041;13.893759806616401
Patch 170;RB2;39.747908319296535;-42.81304403287447;17.59980011047333
Patch 170;V1;62.278407215424465;-135.67721116088677;58.047308367948744
Patch 170;V2;48.772091646208764;-84.07850618849389;35.06043615327826
Patch 171;B1;60.00660092857456;-62.77342557082349;24.293309706411527
Patch 171;B2;66.76213274345888;-74.94658096695062;29.081183163763846
Patch 171;C;79.93834330011599;-31.11915841079854;24.57636455238339
Patch 171;DR1;70.50985735628673;-0.11769985680348816;43.28760412963382
Patch 171;DR2;70.55043854777146;-1.3863578780767272;40.39307161869567
Patch 171;FR1;70.93196907559035;-3.0565537855178904;38.79562012289708
Patch 171;FR2;74.34043031947948;-14.23370343328828;44.06159410491719
Patch 171;FR3;74.57658354345176;-15.625636280598155;45.33509719651521
Patch 171;G1;83.11032028286705;-13.365127202332182;11.41674442615319
Patch 171;G2;82.4351583620767;-13.901887389989763;5.979170024984071
Patch 171;L;77.17052551113328;-20.268533799553456;7.144755649989265
Patch 171;OR;68.72547765320135;-0.4160961913014516;17.957225634077247
Patch 171;PC_A;71.49734758589129;-5.6895008413790364;28.772289592357268
Patch 171;R1;68.77590133695446;-0.13166420263222012;28.32439846937762
Patch 171;R2;69.47762012775853;0.1013235894388731;37.231815070055774
Patch 171;RB1;46.86143984339639;-21.347962300022754;8.740436929236106
Patch 171;RB2;49.6757492530686;-30.399666038848082;12.22177610514381
Patch 171;V1;65.20931201180946;-98.59186300142802;41.328458508221665
Patch 171;V2;54.55621148395801;-54.7125858714575;22.577028018742563
Patch 172;B1;72.62850853969448;-32.41003212875337;12.208176358640799
Patch 172;B2;76.5029177171626;-40.65728991225414;15.000157991680751
Patch 172;C;83.50409767944883;-25.01079743606094;12.13847137850308
Patch 172;DR1;72.52928400959657;-0.06654072252465504;13.312437594467808
Patch 172;DR2;72.5579159374864;-1.1531989272643983;11.82864670086956
Patch 172;FR1;72.91102189019236;-2.605379427162713;11.454453964873611
Patch 172;FR2;75.94797572892905;-11.469910452669097;16.624151446250046
Patch 172;FR3;76.1309452925288;-12.322609607391344;17.33343794973845
Patch 172;G1;84.19421989745811;-14.733399560407534;3.90224287025307
Patch 172;G2;82.96748036953572;-13.799873080260372;0.33631275905823266
Patch 172;L;78.13745441276829;-18.30095205550869;-1.7690381771995334
Patch 172;OR;70.76300450151835;-0.33888455746011736;4.810139896696719
Patch 172;PC_A;73.00902183062946;-4.557065576136665;8.601600311249369
Patch 172;R1;70.83474150398341;-0.09259083044904637;7.928901897119012
Patch 172;R2;71.5294302982884;0.11501320326456899;10.503518672863299
Patch 172;RB1;65.24899434465864;-8.298608131454;3.33951520081035
Patch 172;RB2;66.83328057620618;-13.748506879085854;5.409033531549179
Patch 172;V1;72.60555306635264;-47.55832862060122;19.49926851969208
Patch 172;V2;67.83586480392034;-21.047155439640697;8.575459648002305
Patch 173;B1;85.49800829244532;-5.968124646768658;2.0466401208590224
Patch 173;B2;86.29294206625076;-8.469424783985769;2.6403228225871933
Patch 173;C;87.16312688541971;-14.076905239810477;0.7799744211167692
Patch 173;DR1;73.46440736937966;-0.04629483430745873;-18.25310127318167
Patch 173;DR2;73.54681581578149;-1.1376023780838018;-18.36198449841342
Patch 173;FR1;73.96696173183386;-2.6230590421802424;-17.61713635228115
